employee_id,First_Name,Last_Name,date_of_join,designation,department,salary,project_name,project_start_date,project_end_date,cumilative_salary,rank,dense_rank,row_number
4372,FirstName4372,LastName4372,2019-08-01,Software Engineer,IT,72000,Project E,2019-01-01,2019-07-30,430500000,5001,3,5875
4372,FirstName4372,LastName4372,2019-08-01,Software Engineer,IT,72000,Project F,2019-02-01,2019-08-30,430572000,5001,3,5876
4382,FirstName4382,LastName4382,2019-09-01,Software Engineer,IT,72000,Project O,2019-01-01,2019-07-30,430644000,5001,3,5877
4382,FirstName4382,LastName4382,2019-09-01,Software Engineer,IT,72000,Project P,2019-02-01,2019-08-30,430716000,5001,3,5878
4392,FirstName4392,LastName4392,2019-01-01,Software Engineer,IT,72000,Project Y,2019-01-01,2019-07-30,430788000,5001,3,5879
4392,FirstName4392,LastName4392,2019-01-01,Software Engineer,IT,72000,Project Z,2019-02-01,2019-08-30,430860000,5001,3,5880
4402,FirstName4402,LastName4402,2019-02-01,Software Engineer,IT,72000,Project I,2019-01-01,2019-07-30,430932000,5001,3,5881
4402,FirstName4402,LastName4402,2019-02-01,Software Engineer,IT,72000,Project J,2019-02-01,2019-08-30,431004000,5001,3,5882
4412,FirstName4412,LastName4412,2019-03-01,Software Engineer,IT,72000,Project S,2019-01-01,2019-07-30,431076000,5001,3,5883
4412,FirstName4412,LastName4412,2019-03-01,Software Engineer,IT,72000,Project T,2019-02-01,2019-08-30,431148000,5001,3,5884
4422,FirstName4422,LastName4422,2019-04-01,Software Engineer,IT,72000,Project C,2019-01-01,2019-07-30,431220000,5001,3,5885
4422,FirstName4422,LastName4422,2019-04-01,Software Engineer,IT,72000,Project D,2019-02-01,2019-08-30,431292000,5001,3,5886
4432,FirstName4432,LastName4432,2019-05-01,Software Engineer,IT,72000,Project M,2019-01-01,2019-07-30,431364000,5001,3,5887
4432,FirstName4432,LastName4432,2019-05-01,Software Engineer,IT,72000,Project N,2019-02-01,2019-08-30,431436000,5001,3,5888
4442,FirstName4442,LastName4442,2019-06-01,Software Engineer,IT,72000,Project W,2019-01-01,2019-07-30,431508000,5001,3,5889
4442,FirstName4442,LastName4442,2019-06-01,Software Engineer,IT,72000,Project X,2019-02-01,2019-08-30,431580000,5001,3,5890
4452,FirstName4452,LastName4452,2019-07-01,Software Engineer,IT,72000,Project G,2019-01-01,2019-07-30,431652000,5001,3,5891
4452,FirstName4452,LastName4452,2019-07-01,Software Engineer,IT,72000,Project H,2019-02-01,2019-08-30,431724000,5001,3,5892
4462,FirstName4462,LastName4462,2019-08-01,Software Engineer,IT,72000,Project Q,2019-01-01,2019-07-30,431796000,5001,3,5893
4462,FirstName4462,LastName4462,2019-08-01,Software Engineer,IT,72000,Project R,2019-02-01,2019-08-30,431868000,5001,3,5894
4472,FirstName4472,LastName4472,2019-09-01,Software Engineer,IT,72000,Project A,2019-01-01,2019-07-30,431940000,5001,3,5895
4472,FirstName4472,LastName4472,2019-09-01,Software Engineer,IT,72000,Project B,2019-02-01,2019-08-30,432012000,5001,3,5896
4482,FirstName4482,LastName4482,2019-01-01,Software Engineer,IT,72000,Project K,2019-01-01,2019-07-30,432084000,5001,3,5897
4482,FirstName4482,LastName4482,2019-01-01,Software Engineer,IT,72000,Project L,2019-02-01,2019-08-30,432156000,5001,3,5898
4492,FirstName4492,LastName4492,2019-02-01,Software Engineer,IT,72000,Project U,2019-01-01,2019-07-30,432228000,5001,3,5899
4492,FirstName4492,LastName4492,2019-02-01,Software Engineer,IT,72000,Project V,2019-02-01,2019-08-30,432300000,5001,3,5900
4502,FirstName4502,LastName4502,2019-03-01,Software Engineer,IT,72000,Project E,2019-01-01,2019-07-30,432372000,5001,3,5901
4502,FirstName4502,LastName4502,2019-03-01,Software Engineer,IT,72000,Project F,2019-02-01,2019-08-30,432444000,5001,3,5902
4512,FirstName4512,LastName4512,2019-04-01,Software Engineer,IT,72000,Project O,2019-01-01,2019-07-30,432516000,5001,3,5903
4512,FirstName4512,LastName4512,2019-04-01,Software Engineer,IT,72000,Project P,2019-02-01,2019-08-30,432588000,5001,3,5904
4522,FirstName4522,LastName4522,2019-05-01,Software Engineer,IT,72000,Project Y,2019-01-01,2019-07-30,432660000,5001,3,5905
4522,FirstName4522,LastName4522,2019-05-01,Software Engineer,IT,72000,Project Z,2019-02-01,2019-08-30,432732000,5001,3,5906
4532,FirstName4532,LastName4532,2019-06-01,Software Engineer,IT,72000,Project I,2019-01-01,2019-07-30,432804000,5001,3,5907
4532,FirstName4532,LastName4532,2019-06-01,Software Engineer,IT,72000,Project J,2019-02-01,2019-08-30,432876000,5001,3,5908
4542,FirstName4542,LastName4542,2019-07-01,Software Engineer,IT,72000,Project S,2019-01-01,2019-07-30,432948000,5001,3,5909
4542,FirstName4542,LastName4542,2019-07-01,Software Engineer,IT,72000,Project T,2019-02-01,2019-08-30,433020000,5001,3,5910
4552,FirstName4552,LastName4552,2019-08-01,Software Engineer,IT,72000,Project C,2019-01-01,2019-07-30,433092000,5001,3,5911
4552,FirstName4552,LastName4552,2019-08-01,Software Engineer,IT,72000,Project D,2019-02-01,2019-08-30,433164000,5001,3,5912
4562,FirstName4562,LastName4562,2019-09-01,Software Engineer,IT,72000,Project M,2019-01-01,2019-07-30,433236000,5001,3,5913
4562,FirstName4562,LastName4562,2019-09-01,Software Engineer,IT,72000,Project N,2019-02-01,2019-08-30,433308000,5001,3,5914
4572,FirstName4572,LastName4572,2019-01-01,Software Engineer,IT,72000,Project W,2019-01-01,2019-07-30,433380000,5001,3,5915
4572,FirstName4572,LastName4572,2019-01-01,Software Engineer,IT,72000,Project X,2019-02-01,2019-08-30,433452000,5001,3,5916
4582,FirstName4582,LastName4582,2019-02-01,Software Engineer,IT,72000,Project G,2019-01-01,2019-07-30,433524000,5001,3,5917
4582,FirstName4582,LastName4582,2019-02-01,Software Engineer,IT,72000,Project H,2019-02-01,2019-08-30,433596000,5001,3,5918
4592,FirstName4592,LastName4592,2019-03-01,Software Engineer,IT,72000,Project Q,2019-01-01,2019-07-30,433668000,5001,3,5919
4592,FirstName4592,LastName4592,2019-03-01,Software Engineer,IT,72000,Project R,2019-02-01,2019-08-30,433740000,5001,3,5920
4602,FirstName4602,LastName4602,2019-04-01,Software Engineer,IT,72000,Project A,2019-01-01,2019-07-30,433812000,5001,3,5921
4602,FirstName4602,LastName4602,2019-04-01,Software Engineer,IT,72000,Project B,2019-02-01,2019-08-30,433884000,5001,3,5922
4612,FirstName4612,LastName4612,2019-05-01,Software Engineer,IT,72000,Project K,2019-01-01,2019-07-30,433956000,5001,3,5923
4612,FirstName4612,LastName4612,2019-05-01,Software Engineer,IT,72000,Project L,2019-02-01,2019-08-30,434028000,5001,3,5924
4622,FirstName4622,LastName4622,2019-06-01,Software Engineer,IT,72000,Project U,2019-01-01,2019-07-30,434100000,5001,3,5925
4622,FirstName4622,LastName4622,2019-06-01,Software Engineer,IT,72000,Project V,2019-02-01,2019-08-30,434172000,5001,3,5926
4632,FirstName4632,LastName4632,2019-07-01,Software Engineer,IT,72000,Project E,2019-01-01,2019-07-30,434244000,5001,3,5927
4632,FirstName4632,LastName4632,2019-07-01,Software Engineer,IT,72000,Project F,2019-02-01,2019-08-30,434316000,5001,3,5928
4642,FirstName4642,LastName4642,2019-08-01,Software Engineer,IT,72000,Project O,2019-01-01,2019-07-30,434388000,5001,3,5929
4642,FirstName4642,LastName4642,2019-08-01,Software Engineer,IT,72000,Project P,2019-02-01,2019-08-30,434460000,5001,3,5930
4652,FirstName4652,LastName4652,2019-09-01,Software Engineer,IT,72000,Project Y,2019-01-01,2019-07-30,434532000,5001,3,5931
4652,FirstName4652,LastName4652,2019-09-01,Software Engineer,IT,72000,Project Z,2019-02-01,2019-08-30,434604000,5001,3,5932
4662,FirstName4662,LastName4662,2019-01-01,Software Engineer,IT,72000,Project I,2019-01-01,2019-07-30,434676000,5001,3,5933
4662,FirstName4662,LastName4662,2019-01-01,Software Engineer,IT,72000,Project J,2019-02-01,2019-08-30,434748000,5001,3,5934
4672,FirstName4672,LastName4672,2019-02-01,Software Engineer,IT,72000,Project S,2019-01-01,2019-07-30,434820000,5001,3,5935
4672,FirstName4672,LastName4672,2019-02-01,Software Engineer,IT,72000,Project T,2019-02-01,2019-08-30,434892000,5001,3,5936
4682,FirstName4682,LastName4682,2019-03-01,Software Engineer,IT,72000,Project C,2019-01-01,2019-07-30,434964000,5001,3,5937
4682,FirstName4682,LastName4682,2019-03-01,Software Engineer,IT,72000,Project D,2019-02-01,2019-08-30,435036000,5001,3,5938
4692,FirstName4692,LastName4692,2019-04-01,Software Engineer,IT,72000,Project M,2019-01-01,2019-07-30,435108000,5001,3,5939
4692,FirstName4692,LastName4692,2019-04-01,Software Engineer,IT,72000,Project N,2019-02-01,2019-08-30,435180000,5001,3,5940
4702,FirstName4702,LastName4702,2019-05-01,Software Engineer,IT,72000,Project W,2019-01-01,2019-07-30,435252000,5001,3,5941
4702,FirstName4702,LastName4702,2019-05-01,Software Engineer,IT,72000,Project X,2019-02-01,2019-08-30,435324000,5001,3,5942
4712,FirstName4712,LastName4712,2019-06-01,Software Engineer,IT,72000,Project G,2019-01-01,2019-07-30,435396000,5001,3,5943
4712,FirstName4712,LastName4712,2019-06-01,Software Engineer,IT,72000,Project H,2019-02-01,2019-08-30,435468000,5001,3,5944
4722,FirstName4722,LastName4722,2019-07-01,Software Engineer,IT,72000,Project Q,2019-01-01,2019-07-30,435540000,5001,3,5945
4722,FirstName4722,LastName4722,2019-07-01,Software Engineer,IT,72000,Project R,2019-02-01,2019-08-30,435612000,5001,3,5946
4732,FirstName4732,LastName4732,2019-08-01,Software Engineer,IT,72000,Project A,2019-01-01,2019-07-30,435684000,5001,3,5947
4732,FirstName4732,LastName4732,2019-08-01,Software Engineer,IT,72000,Project B,2019-02-01,2019-08-30,435756000,5001,3,5948
4742,FirstName4742,LastName4742,2019-09-01,Software Engineer,IT,72000,Project K,2019-01-01,2019-07-30,435828000,5001,3,5949
4742,FirstName4742,LastName4742,2019-09-01,Software Engineer,IT,72000,Project L,2019-02-01,2019-08-30,435900000,5001,3,5950
4752,FirstName4752,LastName4752,2019-01-01,Software Engineer,IT,72000,Project U,2019-01-01,2019-07-30,435972000,5001,3,5951
4752,FirstName4752,LastName4752,2019-01-01,Software Engineer,IT,72000,Project V,2019-02-01,2019-08-30,436044000,5001,3,5952
4762,FirstName4762,LastName4762,2019-02-01,Software Engineer,IT,72000,Project E,2019-01-01,2019-07-30,436116000,5001,3,5953
4762,FirstName4762,LastName4762,2019-02-01,Software Engineer,IT,72000,Project F,2019-02-01,2019-08-30,436188000,5001,3,5954
4772,FirstName4772,LastName4772,2019-03-01,Software Engineer,IT,72000,Project O,2019-01-01,2019-07-30,436260000,5001,3,5955
4772,FirstName4772,LastName4772,2019-03-01,Software Engineer,IT,72000,Project P,2019-02-01,2019-08-30,436332000,5001,3,5956
4782,FirstName4782,LastName4782,2019-04-01,Software Engineer,IT,72000,Project Y,2019-01-01,2019-07-30,436404000,5001,3,5957
4782,FirstName4782,LastName4782,2019-04-01,Software Engineer,IT,72000,Project Z,2019-02-01,2019-08-30,436476000,5001,3,5958
4792,FirstName4792,LastName4792,2019-05-01,Software Engineer,IT,72000,Project I,2019-01-01,2019-07-30,436548000,5001,3,5959
4792,FirstName4792,LastName4792,2019-05-01,Software Engineer,IT,72000,Project J,2019-02-01,2019-08-30,436620000,5001,3,5960
4802,FirstName4802,LastName4802,2019-06-01,Software Engineer,IT,72000,Project S,2019-01-01,2019-07-30,436692000,5001,3,5961
4802,FirstName4802,LastName4802,2019-06-01,Software Engineer,IT,72000,Project T,2019-02-01,2019-08-30,436764000,5001,3,5962
4812,FirstName4812,LastName4812,2019-07-01,Software Engineer,IT,72000,Project C,2019-01-01,2019-07-30,436836000,5001,3,5963
4812,FirstName4812,LastName4812,2019-07-01,Software Engineer,IT,72000,Project D,2019-02-01,2019-08-30,436908000,5001,3,5964
4822,FirstName4822,LastName4822,2019-08-01,Software Engineer,IT,72000,Project M,2019-01-01,2019-07-30,436980000,5001,3,5965
4822,FirstName4822,LastName4822,2019-08-01,Software Engineer,IT,72000,Project N,2019-02-01,2019-08-30,437052000,5001,3,5966
4832,FirstName4832,LastName4832,2019-09-01,Software Engineer,IT,72000,Project W,2019-01-01,2019-07-30,437124000,5001,3,5967
4832,FirstName4832,LastName4832,2019-09-01,Software Engineer,IT,72000,Project X,2019-02-01,2019-08-30,437196000,5001,3,5968
4842,FirstName4842,LastName4842,2019-01-01,Software Engineer,IT,72000,Project G,2019-01-01,2019-07-30,437268000,5001,3,5969
4842,FirstName4842,LastName4842,2019-01-01,Software Engineer,IT,72000,Project H,2019-02-01,2019-08-30,437340000,5001,3,5970
4852,FirstName4852,LastName4852,2019-02-01,Software Engineer,IT,72000,Project Q,2019-01-01,2019-07-30,437412000,5001,3,5971
4852,FirstName4852,LastName4852,2019-02-01,Software Engineer,IT,72000,Project R,2019-02-01,2019-08-30,437484000,5001,3,5972
4862,FirstName4862,LastName4862,2019-03-01,Software Engineer,IT,72000,Project A,2019-01-01,2019-07-30,437556000,5001,3,5973
4862,FirstName4862,LastName4862,2019-03-01,Software Engineer,IT,72000,Project B,2019-02-01,2019-08-30,437628000,5001,3,5974
4872,FirstName4872,LastName4872,2019-04-01,Software Engineer,IT,72000,Project K,2019-01-01,2019-07-30,437700000,5001,3,5975
4872,FirstName4872,LastName4872,2019-04-01,Software Engineer,IT,72000,Project L,2019-02-01,2019-08-30,437772000,5001,3,5976
4882,FirstName4882,LastName4882,2019-05-01,Software Engineer,IT,72000,Project U,2019-01-01,2019-07-30,437844000,5001,3,5977
4882,FirstName4882,LastName4882,2019-05-01,Software Engineer,IT,72000,Project V,2019-02-01,2019-08-30,437916000,5001,3,5978
4892,FirstName4892,LastName4892,2019-06-01,Software Engineer,IT,72000,Project E,2019-01-01,2019-07-30,437988000,5001,3,5979
4892,FirstName4892,LastName4892,2019-06-01,Software Engineer,IT,72000,Project F,2019-02-01,2019-08-30,438060000,5001,3,5980
4902,FirstName4902,LastName4902,2019-07-01,Software Engineer,IT,72000,Project O,2019-01-01,2019-07-30,438132000,5001,3,5981
4902,FirstName4902,LastName4902,2019-07-01,Software Engineer,IT,72000,Project P,2019-02-01,2019-08-30,438204000,5001,3,5982
4912,FirstName4912,LastName4912,2019-08-01,Software Engineer,IT,72000,Project Y,2019-01-01,2019-07-30,438276000,5001,3,5983
4912,FirstName4912,LastName4912,2019-08-01,Software Engineer,IT,72000,Project Z,2019-02-01,2019-08-30,438348000,5001,3,5984
4922,FirstName4922,LastName4922,2019-09-01,Software Engineer,IT,72000,Project I,2019-01-01,2019-07-30,438420000,5001,3,5985
4922,FirstName4922,LastName4922,2019-09-01,Software Engineer,IT,72000,Project J,2019-02-01,2019-08-30,438492000,5001,3,5986
4932,FirstName4932,LastName4932,2019-01-01,Software Engineer,IT,72000,Project S,2019-01-01,2019-07-30,438564000,5001,3,5987
4932,FirstName4932,LastName4932,2019-01-01,Software Engineer,IT,72000,Project T,2019-02-01,2019-08-30,438636000,5001,3,5988
4942,FirstName4942,LastName4942,2019-02-01,Software Engineer,IT,72000,Project C,2019-01-01,2019-07-30,438708000,5001,3,5989
4942,FirstName4942,LastName4942,2019-02-01,Software Engineer,IT,72000,Project D,2019-02-01,2019-08-30,438780000,5001,3,5990
4952,FirstName4952,LastName4952,2019-03-01,Software Engineer,IT,72000,Project M,2019-01-01,2019-07-30,438852000,5001,3,5991
4952,FirstName4952,LastName4952,2019-03-01,Software Engineer,IT,72000,Project N,2019-02-01,2019-08-30,438924000,5001,3,5992
4962,FirstName4962,LastName4962,2019-04-01,Software Engineer,IT,72000,Project W,2019-01-01,2019-07-30,438996000,5001,3,5993
4962,FirstName4962,LastName4962,2019-04-01,Software Engineer,IT,72000,Project X,2019-02-01,2019-08-30,439068000,5001,3,5994
4972,FirstName4972,LastName4972,2019-05-01,Software Engineer,IT,72000,Project G,2019-01-01,2019-07-30,439140000,5001,3,5995
4972,FirstName4972,LastName4972,2019-05-01,Software Engineer,IT,72000,Project H,2019-02-01,2019-08-30,439212000,5001,3,5996
4982,FirstName4982,LastName4982,2019-06-01,Software Engineer,IT,72000,Project Q,2019-01-01,2019-07-30,439284000,5001,3,5997
4982,FirstName4982,LastName4982,2019-06-01,Software Engineer,IT,72000,Project R,2019-02-01,2019-08-30,439356000,5001,3,5998
4992,FirstName4992,LastName4992,2019-07-01,Software Engineer,IT,72000,Project A,2019-01-01,2019-07-30,439428000,5001,3,5999
4992,FirstName4992,LastName4992,2019-07-01,Software Engineer,IT,72000,Project B,2019-02-01,2019-08-30,439500000,5001,3,6000
5002,FirstName5002,LastName5002,2019-08-01,Software Engineer,IT,72000,Project K,2019-01-01,2019-07-30,439572000,5001,3,6001
5002,FirstName5002,LastName5002,2019-08-01,Software Engineer,IT,72000,Project L,2019-02-01,2019-08-30,439644000,5001,3,6002
5012,FirstName5012,LastName5012,2019-09-01,Software Engineer,IT,72000,Project U,2019-01-01,2019-07-30,439716000,5001,3,6003
5012,FirstName5012,LastName5012,2019-09-01,Software Engineer,IT,72000,Project V,2019-02-01,2019-08-30,439788000,5001,3,6004
5022,FirstName5022,LastName5022,2019-01-01,Software Engineer,IT,72000,Project E,2019-01-01,2019-07-30,439860000,5001,3,6005
5022,FirstName5022,LastName5022,2019-01-01,Software Engineer,IT,72000,Project F,2019-02-01,2019-08-30,439932000,5001,3,6006
5032,FirstName5032,LastName5032,2019-02-01,Software Engineer,IT,72000,Project O,2019-01-01,2019-07-30,440004000,5001,3,6007
5032,FirstName5032,LastName5032,2019-02-01,Software Engineer,IT,72000,Project P,2019-02-01,2019-08-30,440076000,5001,3,6008
5042,FirstName5042,LastName5042,2019-03-01,Software Engineer,IT,72000,Project Y,2019-01-01,2019-07-30,440148000,5001,3,6009
5042,FirstName5042,LastName5042,2019-03-01,Software Engineer,IT,72000,Project Z,2019-02-01,2019-08-30,440220000,5001,3,6010
5052,FirstName5052,LastName5052,2019-04-01,Software Engineer,IT,72000,Project I,2019-01-01,2019-07-30,440292000,5001,3,6011
5052,FirstName5052,LastName5052,2019-04-01,Software Engineer,IT,72000,Project J,2019-02-01,2019-08-30,440364000,5001,3,6012
5062,FirstName5062,LastName5062,2019-05-01,Software Engineer,IT,72000,Project S,2019-01-01,2019-07-30,440436000,5001,3,6013
5062,FirstName5062,LastName5062,2019-05-01,Software Engineer,IT,72000,Project T,2019-02-01,2019-08-30,440508000,5001,3,6014
5072,FirstName5072,LastName5072,2019-06-01,Software Engineer,IT,72000,Project C,2019-01-01,2019-07-30,440580000,5001,3,6015
5072,FirstName5072,LastName5072,2019-06-01,Software Engineer,IT,72000,Project D,2019-02-01,2019-08-30,440652000,5001,3,6016
5082,FirstName5082,LastName5082,2019-07-01,Software Engineer,IT,72000,Project M,2019-01-01,2019-07-30,440724000,5001,3,6017
5082,FirstName5082,LastName5082,2019-07-01,Software Engineer,IT,72000,Project N,2019-02-01,2019-08-30,440796000,5001,3,6018
5092,FirstName5092,LastName5092,2019-08-01,Software Engineer,IT,72000,Project W,2019-01-01,2019-07-30,440868000,5001,3,6019
5092,FirstName5092,LastName5092,2019-08-01,Software Engineer,IT,72000,Project X,2019-02-01,2019-08-30,440940000,5001,3,6020
5102,FirstName5102,LastName5102,2019-09-01,Software Engineer,IT,72000,Project G,2019-01-01,2019-07-30,441012000,5001,3,6021
5102,FirstName5102,LastName5102,2019-09-01,Software Engineer,IT,72000,Project H,2019-02-01,2019-08-30,441084000,5001,3,6022
5112,FirstName5112,LastName5112,2019-01-01,Software Engineer,IT,72000,Project Q,2019-01-01,2019-07-30,441156000,5001,3,6023
5112,FirstName5112,LastName5112,2019-01-01,Software Engineer,IT,72000,Project R,2019-02-01,2019-08-30,441228000,5001,3,6024
5122,FirstName5122,LastName5122,2019-02-01,Software Engineer,IT,72000,Project A,2019-01-01,2019-07-30,441300000,5001,3,6025
5122,FirstName5122,LastName5122,2019-02-01,Software Engineer,IT,72000,Project B,2019-02-01,2019-08-30,441372000,5001,3,6026
5132,FirstName5132,LastName5132,2019-03-01,Software Engineer,IT,72000,Project K,2019-01-01,2019-07-30,441444000,5001,3,6027
